ED,Name,Min,Max
90,RUTGERS,NA,NA
90,RUTGERS PL,1,28
90,SOUTH,NA,NA
90,WATER,NA,NA
91,CHERRY,315,349
91,CLINTON,219,261
91,FRONT,NA,NA
91,MADISON,257,297
91,MONROE,147,183
91,MONTGOMERY,NA,NA
91,RUTGERS PL,NA,NA
91,SOUTH,NA,NA
91,WATER,566,596
92,ATTORNEY,NA,NA
92,CLINTON,190,218
92,DIVISION,209,254
92,E BROADWAY,220,261
92,HENRY,208,248
92,HESTER,NA,NA
92,MADISON,257,297
92,MONTGOMERY,1,34
92,RIDGE,NA,NA
93,DIVISION,NA,NA
93,E BROADWAY,262,299
93,GOUVERNEUR,1,33
93,GRAND,NA,NA
93,HENRY,249,285
93,MADISON,292,333
93,MONTGOMERY,1,34
93,PITT,NA,NA
93,RIDGE,NA,NA
93,SCAMMEL,NA,NA
93,WILLETT,NA,NA
94,GOUVERNEUR,34,49
94,MADISON,292,333
94,MONROE,184,223
94,MONTGOMERY,35,50
94,SCAMMEL,24,38
95,CHERRY,350,384
95,GOUVERNEUR,50,65
95,MONROE,184,223
95,MONTGOMERY,49,71
95,SCAMMEL,37,51
96,CHERRY,350,384
96,EAST RIVER,NA,NA
96,FRONT,292,304
96,GOUVERNEUR,66,75
96,GOUVERNEUR SL,NA,NA
96,GOUVERNEUR SLIP,NA,NA
96,GOUVERNEUR W SLIP,NA,NA
96,MONTGOMERY,NA,NA
96,SCAMMEL,52,59
96,SOUTH,NA,NA
96,WATER,NA,NA
97,CHERRY,385,438
97,FRONT,NA,NA
97,GOUVERNEUR,NA,NA
97,GOUVERNEUR SL,NA,NA
97,GOUVERNEUR SLIP,NA,NA
97,JACKSON,46,88
97,PIER 52,NA,NA
97,SCAMMEL,52,59
97,SOUTH,NA,NA
97,WATER,NA,NA
98,CHERRY,385,438
98,JACKSON,26,45
98,MONROE,222,274
98,SCAMMEL,37,51
99,JACKSON,14,27
99,MADISON,330,387
99,MONROE,222,274
99,SCAMMEL,24,38
100,COLUMBIA,NA,NA
100,E BROADWAY,NA,NA
100,GRAND,NA,NA
100,HENRY,286,338
100,JACKSON,1,13
100,MADISON,330,387
100,SCAMMEL,NA,NA
100,SHERIFF,NA,NA
101,CANAL,NA,NA
101,CHARLTON,113,139
101,GREENWICH,551,586
101,KING,123,149
101,PIER 39,NA,NA
101,SPRING,NA,NA
101,W HOUSTON,310,351
101,WASHINGTON,477,566
101,WEST,NA,NA
102,CANAL,NA,NA
102,CHARLTON,113,128
102,GREENWICH,479,552
102,SPRING,319,334
102,WASHINGTON,477,532
102,WEST,NA,NA
103,BROOME,NA,NA
103,CANAL,NA,NA
103,GREENWICH,479,514
103,HUDSON,NA,NA
103,RENWICK,1,51
103,SPRING,295,318
103,WATTS,NA,NA
104,CHARLTON,90,112
104,GREENWICH,515,552
104,HUDSON,302,344
104,RENWICK,NA,NA
104,SPRING,295,318
104,VANDAM,76,101
105,CHARLTON,90,112
105,GREENWICH,551,586
105,HUDSON,343,385
105,KING,95,122
105,W HOUSTON,275,311
106,CHARLTON,57,89
106,HUDSON,343,385
106,KING,61,98
106,VARICK,171,205
106,W HOUSTON,239,276
107,CHARLTON,57,89
107,HUDSON,302,344
107,SPRING,258,294
107,VANDAM,46,77
107,VARICK,137,172
108,BROOME,563,593
108,DOMINICK,21,54
108,HUDSON,243,301
108,SPRING,258,294
108,VARICK,110,136
109,BROOME,563,593
109,CANAL,428,485
109,GRAND,NA,NA
109,HUDSON,NA,NA
109,VARICK,73,109
109,VARICK WY,NA,NA
109,VESTRY,NA,NA
109,WATTS,32,64
110,BROOME,533,562
110,CLARKE,NA,NA
110,GRAND,1,18
110,SULLIVAN,20,56
110,VARICK,80,109
110,VARICK WY,NA,NA
110,WATTS,1,31
111,BROOME,539,562
111,CLARK,1,32
111,CLARKE,NA,NA
111,DOMINICK,1,22
111,SPRING,231,259
111,VARICK,110,136
112,CHARLTON,1,55
112,CLARKE,NA,NA
112,MAC DOUGAL,NA,NA
112,MACDOUGAL,1,34
112,PRINCE,NA,NA
112,SPRING,221,259
112,VANDAM,1,45
112,VARICK,137,172
113,BEDFORD,NA,NA
113,CHARLTON,1,55
113,CONGRESS,NA,NA
113,HANCOCK,NA,NA
113,KING,1,66
113,MAC DOUGAL,31,70
113,PRINCE,NA,NA
113,SAINT CLEMENTS PL,NA,NA
113,VARICK,171,188
113,W HOUSTON,NA,NA
114,BEDFORD,NA,NA
114,CONGRESS,NA,NA
114,HANCOCK,NA,NA
114,KING,14,66
114,VARICK,189,205
114,W HOUSTON,179,238
115,CHARLTON,NA,NA
115,LUDLOW PL,129,149
115,MAC DOUGAL,31,70
115,PRINCE,189,206
115,SAINT CLEMENTS PL,NA,NA
115,SULLIVAN,130,165
115,VARICK PL,NA,NA
115,W HOUSTON,NA,NA
116,DEPAU PL,NA,NA
116,PRINCE,167,188
116,SULLIVAN,130,165
116,THOMPSON,119,159
116,VARICK PL,NA,NA
116,W HOUSTON,107,128
117,5 AVE S,NA,NA
117,DEPAU PL,NA,NA
117,PRINCE,148,166
117,S. 5 AVE,73,143
117,SPRING,163,180
117,THOMPSON,83,159
117,W HOUSTON,86,106
118,PRINCE,167,188
118,SPRING,179,200
118,SULLIVAN,90,129
118,THOMPSON,83,118
119,BROOME,533,538
119,CHARLTON,NA,NA
119,CLARK,1,32
119,CLARKE,NA,NA
119,DOMINICK,NA,NA
119,MAC DOUGAL,NA,NA
119,MACDOUGAL,1,34
119,PRINCE,189,206
119,SPRING,201,230
119,SULLIVAN,57,129
119,VANDAM,NA,NA
120,BROOME,517,532
120,SPRING,179,200
120,SULLIVAN,57,89
120,THOMPSON,49,82
121,5 AVE S,NA,NA
121,BROOME,503,532
121,GRAND,19,50
121,S. 5 AVE,178,212
121,SULLIVAN,20,56
121,THOMPSON,21,48
121,WATTS,NA,NA
122,5 AVE S,NA,NA
122,CANAL,377,429
122,GRAND,1,50
122,LAIGHT,NA,NA
122,S. 5 AVE,209,247
122,SULLIVAN,1,21
122,THOMPSON,1,20
122,VARICK,NA,NA
122,VARICK WY,NA,NA
122,VESTRY,NA,NA
122,W BROADWAY,NA,NA
123,5 AVE S,NA,NA
123,BROADWAY,419,487
123,BROOME,443,502
123,CANAL,284,384
123,CHURCH,NA,NA
123,GRAND,51,119
123,GREENE,1,55
123,HOWARD,43,54
123,MERCER,1,63
123,S. 5 AVE,178,247
123,W BROADWAY,NA,NA
123,WOOSTER,1,55
124,5 AVE S,NA,NA
124,BROADWAY,488,528
124,BROOME,443,518
124,GREENE,56,85
124,MERCER,64,100
124,S. 5 AVE,142,179
124,SPRING,88,180
124,THOMPSON,49,82
124,WOOSTER,56,89
125,5 AVE S,NA,NA
125,BROADWAY,529,567
125,GREENE,86,118
125,MERCER,101,140
125,PRINCE,81,147
125,S. 5 AVE,111,143
125,SPRING,88,164
125,WOOSTER,90,129
126,5 AVE S,NA,NA
126,BROADWAY,568,608
126,E HOUSTON,NA,NA
126,GREENE,119,147
126,MERCER,141,178
126,PRINCE,81,147
126,S. 5 AVE,73,110
126,W HOUSTON,1,85
126,WOOSTER,130,162
127,5 AVE S,NA,NA
127,BLEECKER,74,139
127,BROADWAY,610,641
127,E HOUSTON,NA,NA
127,GREENE,148,179
127,MERCER,179,208
127,S. 5 AVE,47,72
127,W HOUSTON,1,85
127,WOOSTER,161,194
128,5 AVE S,NA,NA
128,BLEECKER,139,169
128,DEPAU PL,NA,NA
128,S. 5 AVE,47,72
128,SULLIVAN,166,203
128,THOMPSON,160,199
128,VARICK PL,NA,NA
128,W HOUSTON,86,128
129,BLEECKER,170,205
129,HANCOCK,NA,NA
129,HANCOOK,1,36
129,LUDLOW PL,129,149
129,MAC DOUGAL,61,98
129,MINETTA,NA,NA
129,SAINT CLEMENTS PL,NA,NA
129,SULLIVAN,166,203
129,VARICK PL,NA,NA
129,W HOUSTON,NA,NA
130,CHERRY,437,526
130,CORLEANS,NA,NA
130,CORLEARS,NA,NA
130,EAST,NA,NA
130,FRONT,345,389
130,GRAND,587,625
130,JACKSON,46,88
130,MONROE,314,334
130,SOUTH,NA,NA
130,TOMPKINS,NA,NA
130,WATER,NA,NA
131,CANNON,NA,NA
131,CHERRY,437,486
131,CORLEARS,1,24
131,GOERCK,NA,NA
131,GRAND,540,587
131,HENRY,NA,NA
131,JACKSON,1,45
131,LEWIS,NA,NA
131,MADISON,386,414
131,MANGIN,NA,NA
131,MONROE,274,315
132,BROOME,1,34
132,CORLEARS,NA,NA
132,DELANCEY,319,332
132,EAST,NA,NA
132,GOERCK,NA,NA
132,GOERICK,1,50
132,GRAND,573,625
132,MADISON,NA,NA
132,MANGIN,1,43
132,MONROE,NA,NA
132,RACHEL LN,NA,NA
132,TOMPKINS,1,12
133,BROOME,1,17
133,DELANCEY,319,348
133,EAST,NA,NA
133,GOERCK,NA,NA
133,GOERICK,51,79
133,MANGIN,16,76
133,RIVINGTON,NA,NA
133,TOMPKINS,13,56
134,BROOME,33,50
134,DELANCEY,304,320
134,GOERCK,NA,NA
134,GOERICK,1,50
134,GRAND,558,574
134,LEWIS,1,20
134,LEWIST,21,44
134,MADISON,NA,NA
134,RACHEL LN,NA,NA
135,BROOME,49,66
135,CANNON,1,44
135,DELANCEY,285,303
135,GRAND,540,561
135,LEWIS,1,20
135,LEWIST,21,44
136,CANNON,45,75
136,DELANCEY,285,320
136,GOERCK,NA,NA
136,GOERICK,51,79
136,LEWIS,45,70
136,RIVINGTON,290,321
137,CANNON,45,75
137,COLUMBIA,45,74
137,DELANCEY,247,285
137,RIVINGTON,252,289
137,SHERIFF,43,72
138,BROOME,65,98
138,CANNON,21,44
138,COLUMBIA,23,46
138,DELANCEY,247,285
138,SHERIFF,17,42
139,BROOME,65,129
139,CANNON,1,20
139,COLUMBIA,1,22
139,DIVISION,NA,NA
139,GRAND,NA,NA
139,HENRY,NA,NA
139,JACKSON,NA,NA
139,PITT,1,19
139,SHERIFF,1,16
139,WILLETT,1,19
140,BROOME,99,129
140,DELANCEY,214,246
140,PITT,20,45
140,SHERIFF,17,42
140,WILLETT,20,46
141,DELANCEY,231,246
141,RIVINGTON,233,251
141,SHERIFF,43,72
141,WILLETT,45,75
142,DELANCEY,214,230
142,PITT,46,79
142,RIVINGTON,216,234
142,WILLETT,45,75
143,ATTORNEY,80,111
143,DELANCEY,180,213
143,PITT,46,79
143,RIDGE,71,100
143,RIVINGTON,180,215
144,BROOME,126,144
144,DELANCEY,196,213
144,GRAND,443,462
144,PITT,1,45
144,RIDGE,13,70
145,ATTORNEY,20,79
145,BROOME,145,178
145,CLINTON,138,161
145,DELANCEY,180,195
145,GRAND,408,442
145,RIDGE,13,70
146,ATTORNEY,1,19
146,CLINTON,162,189
146,DIVISION,209,276
146,GOUVERNEUR,NA,NA
146,GRAND,NA,NA
146,HESTER,NA,NA
146,MONTGOMERY,NA,NA
146,PITT,NA,NA
146,RIDGE,1,12
146,WILLETT,NA,NA
147,BROOME,179,194
147,CLINTON,138,189
147,GRAND,390,407
147,HESTER,1,15
147,SUFFOLK,7,62
148,CLINTON,NA,NA
148,DIVISION,171,216
148,GRAND,374,389
148,HESTER,1,31
148,JEFFERSON,NA,NA
148,NORFOLK,1,40
148,SUFFOLK,1,38
149,BROOME,195,210
149,CLINTON ALY,NA,NA
149,DELANCEY,132,147
149,GRAND,374,389
149,NORFOLK,41,110
149,RIVINGTON,131,146
149,SUFFOLK,39,122
150,ATTORNEY,45,79
150,BROOME,159,194
150,CLINTON,108,137
150,DELANCEY,148,179
150,SUFFOLK,61,89
151,ATTORNEY,80,111
151,CLINTON,71,107
151,CLINTON ALY,NA,NA
151,DELANCEY,148,179
151,RIVINGTON,145,179
151,SUFFOLK,90,122
152,ATTORNEY,112,142
152,CLINTON,33,70
152,RIDGE,101,139
152,RIVINGTON,164,196
152,STANTON,168,203
153,PITT,78,109
153,RIDGE,101,139
153,RIVINGTON,195,234
153,STANTON,202,239
153,WILLETT,76,105
154,COLUMBIA,73,110
154,RIVINGTON,233,267
154,SHERIFF,73,100
154,STANTON,240,271
154,WILLETT,76,105
155,CANNON,76,107
155,COLUMBIA,73,110
155,LEWIS,71,99
155,RIVINGTON,268,306
155,STANTON,272,303
156,GOERCK,NA,NA
156,GOERICK,80,117
156,LEWIS,71,99
156,MANGIN,77,106
156,MANHATTAN E PL,NA,NA
156,RIVINGTON,NA,NA
156,STANTON,304,351
156,TOMPKINS,57,90
157,BLEECKER,74,106
157,BROADWAY,642,697
157,E 4,NA,NA
157,GREAT JONES,NA,NA
157,GREENE,180,218
157,MERCER,209,259
157,W 3,1,29
157,W 4,1,31
158,BLEECKER,107,122
158,GREENE,180,238
158,UNIVERSITY PL,NA,NA
158,W 3,26,41
158,W 4,32,52
158,WASHINGTON E SQ,NA,NA
158,WASHINGTON N SQ,NA,NA
158,WASHINGTON PL,18,35
158,WAVERLY PL,24,36
158,WINTHROP PL,NA,NA
158,WOOSTER,193,246
159,5 AVE S,NA,NA
159,BLEECKER,123,154
159,DEPAU PL,NA,NA
159,S. 5 AVE,12,46
159,THOMPSON,200,233
159,W 3,42,77
159,WOOSTER,193,234
160,BLEECKER,155,187
160,DEPAU PL,NA,NA
160,MAC DOUGAL,91,134
160,MINETTA LN,NA,NA
160,SAINT CLEMENTS PL,NA,NA
160,SULLIVAN,204,235
160,THOMPSON,200,233
160,VARICK PL,NA,NA
160,W 3,78,114
161,6 AVE,1,16
161,BLEECKER,188,232
161,CARMINE,1,20
161,DOWNING,NA,NA
161,HANCOCK,NA,NA
161,MAC DOUGAL,91,134
161,MINETTA,1,22
161,MINETTA LN,1,28
161,MINETTA PL,NA,NA
161,SAINT CLEMENTS PL,NA,NA
161,W 3,115,143
162,5 AVE S,NA,NA
162,6 AVE,17,39
162,CORNELIA,NA,NA
162,MAC DOUGAL,133,154
162,S WASHINGTON SQ,NA,NA
162,S. 5 AVE,1,11
162,SULLIVAN,NA,NA
162,THOMPSON,234,239
162,W 3,42,143
162,W 4,126,154
162,WASHINGTON E SQ,NA,NA
162,WASHINGTON PL,NA,NA
162,WASHINGTON SQ,NA,NA
162,WASHINGTON W SQ,NA,NA
162,WOOSTER,231,246
163,6 AVE,38,75
163,CLINTON CT,NA,NA
163,CORNELIA,NA,NA
163,MAC DOUGAL,NA,NA
163,SAINT CLEMENTS PL,NA,NA
163,THOMPSON,NA,NA
163,W 4,126,154
163,W WASHINGTON PL,1,30
163,WASHINGTON N SQ,NA,NA
163,WASHINGTON W PL,NA,NA
163,WASHINGTON W SQ,NA,NA
163,WAVERLY PL,100,133
164,ASTOR PL,NA,NA
164,BROADWAY,696,755
164,CLINTON PL,NA,NA
164,E 4,NA,NA
164,E 8,1,42
164,GREENE,219,269
164,MERCER,260,302
164,UNIVERSITY PL,1,11
164,W 4,1,31
164,WASHINGTON E SQ,NA,NA
164,WASHINGTON N SQ,NA,NA
164,WASHINGTON PL,1,21
164,WAVERLY PL,1,36
164,WINTHROP PL,NA,NA
165,5 AVE,1,8
165,6 AVE,76,105
165,CLINTON CT,NA,NA
165,CLINTON PL,NA,NA
165,E 8,43,66
165,GREENWICH AVE,NA,NA
165,MAC DOUGAL,143,181
165,MAC DOUGAL ALY,1,20
165,SAINT CLEMENTS PL,NA,NA
165,UNIVERSITY PL,1,11
165,W 8,67,138
165,WASHINGTON E SQ,NA,NA
165,WASHINGTON MEWS,1,68
165,WASHINGTON N SQ,NA,NA
165,WASHINGTON PL,NA,NA
165,WASHINGTON W SQ,NA,NA
165,WAVERLY PL,100,133
166,6 AVE,58,105
166,BARROW,NA,NA
166,CHRISTOPHER,NA,NA
166,CLINTON PL,NA,NA
166,GAY,1,20
166,GREENWICH AVE,NA,NA
166,GROVE,NA,NA
166,W 4,NA,NA
166,W WASHINGTON PL,NA,NA
166,WASHINGTON W PL,NA,NA
166,WAVERLY PL,NA,NA
167,CHARLES,23,62
167,CHRISTOPHER,NA,NA
167,GAY,NA,NA
167,GREENWICH AVE,2,21
167,GROVE,NA,NA
167,VANNEST PL,NA,NA
167,W 10,128,184
167,W 4,215,249
167,WAVERLY PL,165,NA
168,CHARLES,23,62
168,PERRY,17,58
168,VANNEST PL,NA,NA
168,W 11,216,253
168,W 4,248,284
168,WAVERLY PL,171,224
169,7 AVE,NA,NA
169,CHARLES,1,26
169,GREENWICH AVE,18,74
169,PERRY,1,18
169,W 10,128,153
169,W 11,200,215
169,WAVERLY PL,167,224
170,6 AVE,NA,NA
170,7 AVE,NA,NA
170,CHARLES,NA,NA
170,CHRISTOPHER,NA,NA
170,CLINTON PL,NA,NA
170,GARDEN ROW,NA,NA
170,GREENWICH AVE,NA,NA
170,MILLIGAN PL,NA,NA
170,PATCHIN PL,1,10
170,PERRY,NA,NA
170,W 10,NA,NA
170,W 11,136,199
170,W 9,NA,NA
171,5 AVE,9,22
171,6 AVE,96,113
171,CLINTON PL,NA,NA
171,E 9,NA,NA
171,GREENWICH AVE,NA,NA
171,SAINT CLEMENTS PL,NA,NA
171,W 8,67,138
171,W 9,1,75
172,5 AVE,9,33
172,BROADWAY,756,786
172,CLINTON PL,NA,NA
172,E 10,1,62
172,E 8,1,66
172,E 9,1,69
172,MERCER,NA,NA
172,UNION CT,NA,NA
172,UNIVERSITY PL,12,29
172,W 10,NA,NA
172,W 9,NA,NA
172,WINTHROP PL,NA,NA
173,5 AVE,34,58
173,BROADWAY,787,824
173,E 10,1,62
173,E 11,1,64
173,E 12,1,58
173,UNIVERSITY PL,30,59
173,W 10,NA,NA
173,W 11,NA,NA
173,W 12,NA,NA
174,5 AVE,23,46
174,6 AVE,NA,NA
174,E 10,NA,NA
174,E 9,NA,NA
174,MILLIGAN PL,NA,NA
174,W 10,1,73
174,W 11,61,135
174,W 9,1,75
175,5 AVE,43,70
175,6 AVE,148,188
175,E 12,NA,NA
175,E 13,NA,NA
175,W 11,61,135
175,W 12,1,86
175,W 13,1,70
176,6 AVE,148,188
176,7 AVE,1,40
176,GREENWICH AVE,NA,NA
176,W 11,136,199
176,W 12,100,177
176,W 13,100,167
177,7 AVE,1,40
177,BANK,1,14
177,GREENWICH AVE,73,129
177,HORATIO,NA,NA
177,JANE,NA,NA
177,W 11,200,215
177,W 12,200,230
177,W 13,200,253
177,WAVERLY PL,183,230
178,BANK,1,51
178,GREENWICH AVE,84,101
178,W 11,216,253
178,W 12,231,284
178,W 4,283,319
178,WAVERLY PL,183,230
179,8 AVE,NA,NA
179,GREENWICH AVE,NA,NA
179,HORATIO,NA,NA
179,JANE,1,34
179,W 12,231,284
179,W 4,NA,NA
180,6 AVE,189,207
180,7 AVE,41,60
180,8 AVE,62,79
180,GREENWICH AVE,NA,NA
180,W 13,100,253
180,W 14,100,265
181,5 AVE,53,82
181,6 AVE,189,207
181,BROADWAY,821,860
181,E 12,1,58
181,E 13,1,62
181,E 14,NA,NA
181,UNION SQ,NA,NA
181,UNIVERSITY PL,58,82
181,W 12,NA,NA
181,W 13,1,70
181,W 14,1,65
182,5 AVE,67,108
182,6 AVE,208,251
182,BROADWAY,NA,NA
182,E 14,1,36
182,E 15,1,27
182,E 16,1,27
182,UNION SQ,NA,NA
182,UNION W SQ,NA,NA
182,UNIVERSITY PL,NA,NA
182,W 14,1,65
182,W 15,1,67
182,W 16,1,59
183,6 AVE,208,228
183,7 AVE,61,77
183,8 AVE,80,101
183,W 14,100,265
183,W 15,100,269
184,7 AVE,78,98
184,8 AVE,102,125
184,W 15,200,269
184,W 16,200,263
185,6 AVE,229,267
185,7 AVE,78,117
185,W 15,100,167
185,W 16,100,162
185,W 17,100,164
186,4 AVE,206,220
186,5 AVE,83,128
186,6 AVE,250,287
186,BROADWAY,857,872
186,E 16,1,27
186,E 17,NA,NA
186,E 18,1,49
186,UNION SQ,NA,NA
186,UNION W SQ,NA,NA
186,W 16,1,59
186,W 17,1,66
186,W 18,1,61
187,6 AVE,268,303
187,7 AVE,118,151
187,W 17,100,164
187,W 18,100,171
187,W 19,100,167
188,4 AVE,221,250
188,5 AVE,109,152
188,6 AVE,288,319
188,BROADWAY,871,901
188,E 18,1,49
188,E 19,1,52
188,E 20,1,55
188,W 18,1,61
188,W 19,1,72
188,W 20,1,66
189,6 AVE,300,338
189,7 AVE,150,187
189,W 19,100,167
189,W 20,100,167
189,W 21,100,171
190,6 AVE,339,374
190,7 AVE,188,223
190,W 21,100,171
190,W 22,100,170
190,W 23,100,174
191,5 AVE,135,186
191,6 AVE,321,374
191,BROADWAY,902,963
191,E 20,1,15
191,E 21,1,4
191,E 22,1,4
191,E 23,NA,NA
191,W 20,1,66
191,W 21,1,68
191,W 22,1,68
191,W 23,1,79
192,BAYARD,1,38
192,BOWERY,1,59
192,CANAL,NA,NA
192,CATHERINE,NA,NA
192,CHATHAM,NA,NA
192,CHRYSTIE,1,44
192,DIVISION,NA,NA
192,DOYERS,NA,NA
192,FORSYTH,NA,NA
192,MARKET,NA,NA
192,NEW BOWERY,NA,NA
192,PELL,NA,NA
192,WALKER,124,145
193,BAYARD,1,18
193,CANAL,106,123
193,CHRYSTIE,11,72
193,DIVISION,NA,NA
193,FORSYTH,1,61
193,HESTER,110,129
193,MARKET,NA,NA
194,ALLEN,1,9
194,BAYARD,NA,NA
194,CANAL,54,105
194,DIVISION,NA,NA
194,ELDRIDGE,1,28
194,FORSYTH,1,30
194,MARKET,NA,NA
194,ORCHARD,1,9
194,PIKE,NA,NA
195,ALLEN,10,39
195,CANAL,72,105
195,ELDRIDGE,29,56
195,FORSYTH,31,61
195,HESTER,84,119
196,ALLEN,10,39
196,CANAL,38,71
196,DIVISION,117,144
196,HESTER,54,93
196,LUDLOW,NA,NA
196,ORCHARD,1,39
197,CANAL,NA,NA
197,DIVISION,NA,NA
197,ESSEX,1,26
197,HESTER,26,53
197,JEFFERSON,NA,NA
197,LUDLOW,2,33
197,NORFOLK,1,14
197,RUTGERS,NA,NA
198,ALLEN,40,69
198,ESSEX,27,52
198,GRAND,308,355
198,HESTER,42,93
198,LUDLOW,34,59
198,ORCHARD,41,65
199,ALLEN,40,69
199,ELDRIDGE,57,88
199,FORSYTH,62,89
199,GRAND,271,307
199,HESTER,84,119
200,BOWERY,58,125
200,CANAL,NA,NA
200,CHRYSTIE,43,99
200,FORSYTH,62,89
200,GRAND,236,270
200,HESTER,110,149
200,WALKER,124,145
201,BOWERY,122,149
201,BROOME,291,341
201,CHRYSTIE,100,121
201,ELDRIDGE,89,100
201,FORSYTH,90,109
201,GRAND,236,289
202,ALLEN,70,89
202,BROOME,243,290
202,ELDRIDGE,89,100
202,ESSEX MARKET PL,NA,NA
202,GRAND,290,339
202,LUDLOW,60,80
202,ORCHARD,66,89
203,BROOME,211,242
203,ESSEX,27,74
203,ESSEX MARKET PL,NA,NA
203,GRAND,336,373
203,HESTER,26,41
203,LUDLOW,60,80
203,NORFOLK,15,61
204,BROOME,211,242
204,DELANCEY,99,131
204,ESSEX,75,97
204,LUDLOW,81,104
204,NORFOLK,60,82
205,ALLEN,90,115
205,BROOME,243,274
205,DELANCEY,71,98
205,LUDLOW,81,104
205,ORCHARD,90,115
206,ALLEN,90,115
206,BROOME,275,306
206,DELANCEY,36,70
206,ELDRIDGE,101,132
206,FORSYTH,110,134
207,BOWERY,148,181
207,BROOME,307,341
207,CHRYSTIE,122,151
207,DELANCEY,1,35
207,FORSYTH,110,134
208,BOWERY,182,213
208,CHRYSTIE,150,179
208,DELANCEY,1,35
208,FORSYTH,135,160
208,RIVINGTON,1,35
208,SPRING,NA,NA
209,ALLEN,116,146
209,DELANCEY,36,70
209,ELDRIDGE,121,166
209,FORSYTH,135,160
209,RIVINGTON,36,68
210,ALLEN,116,146
210,DELANCEY,71,98
210,LUDLOW,105,131
210,ORCHARD,116,144
210,RIVINGTON,69,98
211,DELANCEY,99,131
211,ESSEX,98,129
211,LUDLOW,105,131
211,NORFOLK,83,110
211,RIVINGTON,99,130
212,CLINTON,33,70
212,NORFOLK,111,136
212,RIVINGTON,131,163
212,STANTON,138,167
212,SUFFOLK,121,158
213,ESSEX,130,158
213,LUDLOW,132,161
213,NORFOLK,111,136
213,RIVINGTON,99,130
213,STANTON,105,137
214,ALLEN,147,178
214,LUDLOW,132,161
214,ORCHARD,145,170
214,RIVINGTON,69,98
214,STANTON,74,104
215,ALLEN,147,178
215,ELDRIDGE,147,192
215,FORSYTH,161,188
215,RIVINGTON,36,68
215,STANTON,41,73
216,BOWERY,214,245
216,CHRYSTIE,180,203
216,FORSYTH,161,188
216,RIVINGTON,1,35
216,STANTON,1,40
217,CLARKSON,30,82
217,GREENWICH,585,618
217,HUDSON,404,421
217,LEROY,100,163
217,W HOUSTON,310,351
217,WASHINGTON,567,598
217,WEST,NA,NA
218,CARMINE,NA,NA
218,CLARKSON,NA,NA
218,DOWNING,NA,NA
218,GREENWICH,585,602
218,HUDSON,386,403
218,VARICK,NA,NA
218,W HOUSTON,239,311
219,BEDFORD,NA,NA
219,BEDFORT,32,46
219,CARMINE,NA,NA
219,CLARKSON,NA,NA
219,DOWNING,NA,NA
219,HUDSON,404,421
219,LEROY,39,99
219,VARICK,NA,NA
220,BEDFORD,NA,NA
220,BEDFORT,NA,NA
220,BLEECKER,206,214
220,CARMINE,51,88
220,CLARKSON,NA,NA
220,CONGRESS,NA,NA
220,DOWNING,1,73
220,HANCOCK,NA,NA
220,HANCOOK,1,36
220,JACKSON PL,NA,NA
220,MINETTA,NA,NA
220,VARICK,NA,NA
220,W HOUSTON,NA,NA
221,BEDFORD,NA,NA
221,BEDFORT,24,46
221,BLEECKER,215,248
221,CARMINE,17,58
221,DOWNING,1,33
221,LEROY,1,38
222,6 AVE,1,39
222,BEDFORD,NA,NA
222,BEDFORT,46,61
222,BLEECKER,233,270
222,CARMINE,1,20
222,CORNELIA,1,40
222,LEROY,1,38
222,MINETTA LN,NA,NA
222,MORTON,1,29
222,W 3,NA,NA
222,W 4,NA,NA
223,6 AVE,38,57
223,BARROW,NA,NA
223,BLEECKER,257,280
223,CORNELIA,1,40
223,GROVE,NA,NA
223,JONES,1,36
223,MORTON,NA,NA
223,SHERIDAN SQ,NA,NA
223,W 4,NA,NA
223,W WASHINGTON PL,NA,NA
223,WASHINGTON W PL,NA,NA
224,BARROW,2,35
224,BLEECKER,281,315
224,COMMERCE,NA,NA
224,GROVE,47,76
224,JONES,1,36
224,SHERIDAN SQ,NA,NA
224,W 4,173,193
225,BARROW,32,65
225,BEDFORD,NA,NA
225,BEDFORT,58,97
225,BLEECKER,271,315
225,COMMERCE,1,28
225,GROVE,17,48
225,JONES,NA,NA
225,MORTON,1,29
226,BARROW,74,89
226,BEDFORD,NA,NA
226,BEDFORT,46,77
226,COMMERCE,29,41
226,HUDSON,420,463
226,LEROY,39,99
226,MORTON,30,69
227,BARROW,60,89
227,BEDFORD,NA,NA
227,BEDFORT,76,117
227,BLEECKER,316,328
227,CHRISTOPHER,92,130
227,COMMERCE,29,41
227,GROVE,1,48
227,HUDSON,464,500
228,BARROW,86,109
228,CHRISTOPHER,131,146
228,GREENWICH,617,682
228,GROVE,NA,NA
228,HUDSON,420,500
228,LEROY,100,128
228,MORTON,70,90
229,BARROW,102,143
229,CHRISTOPHER,NA,186
229,GREENWICH,617,682
229,LEROY,129,163
229,MORTON,91,115
229,WASHINGTON,599,647
229,WEEHAWKEN,NA,NA
229,WEST,NA,NA
230,CHARLES,147,174
230,CHARLES LN,NA,NA
230,CHRISTOPHER,NA,186
230,PERRY,150,178
230,W 10,NA,NA
230,WASHINGTON,648,701
230,WEEHAWKEN,1,14
230,WEST,NA,NA
230,WHITE STAR PIER,NA,NA
231,CHARLES,128,146
231,CHARLES LN,NA,NA
231,CHRISTOPHER,131,157
231,GREENWICH,679,736
231,HUDSON,501,518
231,PERRY,121,149
231,W 10,251,280
